gene_symbol	Ctrl
TFCP2L1	5.779333243243242
TFDP1	6.098942702702702
TFDP2	6.804543513513513
TFDP3	5.1339051351351355
TFE3	7.274467837837838
TFEB	7.618600810810809
TFEC	6.392551621621621
TFF1	4.882927027027026
TFF2	4.897719189189189
TFF3	6.5122297297297305
TFG	4.779851891891891
TFIP11	5.482574594594595
TFPI	4.311402702702703
TFPI2	4.180233243243244
TFPT	6.176114594594592
TFR2	5.054143513513513
TFRC	9.323982432432432
TG	5.578705135135134
TGDS	7.351177567567565
TGFA	7.817310540540538
TGFB1	9.848005135135134
TGFB1I1	4.7236040540540545
TGFB2	4.676671081081081
TGFB3	5.831441081081081
TGFBI	10.711216756756755
TGFBR1	8.146687837837836
TGFBR2	5.5721372972972985
TGFBR3	8.854866756756756
TGFBRAP1	7.579537297297297
TGIF1	6.862752162162161
TGIF2	6.446062972972973
TGIF2LY	5.066782972972973
TGM1	5.567795945945945
TGM2	4.7366524324324315
TGM3	5.861572702702705
TGM4	4.041797567567567
TGM5	6.388615945945945
TGM6	5.988484054054055
TGM7	4.557290810810811
TGOLN2	8.79937756756757
TGS1	7.172604054054053
TH	4.380994324324326
THADA	7.551313243243244
THAP1	7.324671351351353
THAP10	4.29056
THAP11	8.671609729729731
THAP2	4.363011351351352
THAP3	4.957273513513514
THAP4	6.708776486486487
THAP5	8.082024054054054
THAP6	6.7811632432432445
THAP7	6.711724864864864
THAP7-AS1	4.938221081081082
THAP8	6.194385135135136
THAP9	4.809597567567567
THAP9-AS1	7.982999189189189
THBD	8.39177621621622
THBS1	6.290461621621622
THBS2	4.9562405405405405
THBS3	6.685409729729731
THBS4	6.279881891891891
THEG	5.872894594594594
THEG5	3.9111908108108113
THEM4	7.398513243243244
THEM6	5.934155405405406
THEMIS2	9.659714324324325
THG1L	6.217591081081083
THNSL1	6.3384640540540556
THNSL2	5.132963513513514
THOC1	8.369992972972975
THOC2	6.29366243243243
THOC5	8.217332432432432
THOC6	6.4221667567567575
THOC7	9.412746486486487
THOP1	5.540414594594593
THPO	4.942836756756757
THRA	5.295779459459457
THRAP3	4.175769459459459
THRB	4.388604324324324
THRB-IT1	4.471063243243243
THRSP	3.9735094594594598
THSD4	4.557672972972973
THSD7A	5.3465910810810815
THSD7B	4.058036486486486
THTPA	6.768172972972972
THUMPD1	8.58431081081081
THUMPD2	6.32957
THUMPD3	6.365837567567567
THUMPD3-AS1	7.165231621621623
THY1	6.496464054054054
THYN1	8.222478378378382
TIA1	8.514787297297296
TIAL1	8.566694864864864
TIAM1	9.216183513513512
TIAM2	6.611685135135135
TICAM1	6.5410467567567565
TICAM2	8.461998108108109
TICRR	4.981205675675676
TIE1	4.309745675675677
TIFA	5.705390810810811
TIFAB	5.514198918918921
TIGD2	6.593163783783782
TIGD3	7.192461081081081
TIGD4	3.9263994594594593
TIGD5	6.850817297297297
TIGD6	3.5303178378378375
TIGD7	6.549212432432432
TIGIT	5.956604054054055
TIMELESS	6.347138648648649
TIMM10	7.180416216216214
TIMM10B	7.967182432432432
TIMM13	6.892158918918919
TIMM17A	7.007503783783783
TIMM17B	7.419228108108108
TIMM21	8.065439459459462
TIMM22	6.038639459459459
TIMM23	8.756231621621621
TIMM23B	6.702583243243245
TIMM44	5.955758108108109
TIMM50	6.418711621621621
TIMM8A	3.8531656756756756
TIMM8B	9.24069162162162
TIMM9	7.957279189189188
TIMMDC1	8.84346108108108
TIMP1	9.899757837837836
TIMP2	8.773268108108107
TIMP3	4.502928108108108
TIMP4	4.665438918918919
TINAG	5.280788108108109
TINAGL1	6.2164813513513515
TINCR	5.545784864864865
TINF2	7.98441
TIPARP	9.2014572972973
TIPIN	5.072028648648649
TIPRL	7.527275405405405
TIRAP	5.0249767567567565
TJAP1	6.668237297297298
TJP1	3.905643513513513
TJP2	7.424444054054056
TJP3	5.460681351351349
TK1	5.6437918918918895
TK2	7.509960540540542
TKT	9.89527054054054
TKTL1	7.263892432432433
TKTL2	3.7114735135135146
TLCD1	4.884933243243243
TLCD2	4.8902937837837825
TLDC1	6.4350448648648655
TLDC2	4.642325945945947
TLE1	5.874431351351351
TLE2	5.0418791891891885
TLE3	7.355664594594594
TLE4	6.677132432432433
TLE6	5.515940810810811
TLK1	6.75998
TLK2	7.439093783783785
TLL1	3.471114864864864
TLL2	5.058040810810812
TLN1	8.04591783783784
TLN2	5.563482162162162
TLR1	10.00893189189189
TLR10	6.747442432432432
TLR2	11.276361621621623
TLR3	4.255472162162162
TLR4	7.835984054054056
TLR5	8.377810540540539
TLR6	6.788421621621622
TLR7	6.864854324324323
TLR8	8.446924324324325
TLR9	6.036762972972974
TLX1	4.902021351351352
TLX2	5.436642972972973
TLX3	4.235580810810811
TM2D1	5.948495675675676
TM2D2	7.97018
TM2D3	10.167280270270274
TM4SF1	5.301036756756755
TM4SF18	5.70216972972973
TM4SF20	3.9843862162162162
TM4SF4	5.218793513513512
TM4SF5	5.017238108108109
TM6SF1	8.540151081081081
TM6SF2	5.673761351351353
TM7SF2	5.7122148648648645
TM7SF3	5.381395405405405
TM9SF1	6.025533243243241
TM9SF2	10.735082972972979
TM9SF3	9.007146216216219
TM9SF4	6.778804054054055
TMA16	4.418387837837838
TMA7	13.119748108108107
TMBIM4	10.459796756756758
TMBIM6	10.165450540540542
TMC4	6.329520540540539
TMC5	4.598034324324325
TMC6	6.923458648648648
TMC7	4.13128162162162
TMC8	9.98054108108108
TMCC1	8.636460540540536
TMCC2	6.242497297297298
TMCC3	9.069984054054055
TMCO1	8.202999729729731
TMCO2	5.091018648648648
TMCO3	5.745765945945946
TMCO4	6.59227054054054
TMCO5B	4.343103783783784
TMCO6	7.507753513513515
TMED1	6.8480243243243235
TMED10	5.771168918918918
TMED2	7.2212967567567565
TMED3	6.803878378378381
TMED4	8.504237837837838
TMED5	6.22233054054054
TMED6	4.70165945945946
TMED7	7.5527102702702695
TMED8	6.858872972972972
TMED9	8.814336216216216
TMEFF2	7.276195945945946
TMEM100	3.677514054054053
TMEM101	6.055315135135134
TMEM102	5.355101081081083
TMEM104	6.688212702702702
TMEM106A	5.694050810810811
TMEM106B	8.19724837837838
TMEM106C	7.743193243243242
TMEM107	4.847304324324324
TMEM108	5.147923513513513
TMEM109	7.937605945945946
TMEM11	7.958381351351353
TMEM110	6.293056486486487
TMEM114	5.593484324324325
TMEM115	6.037529459459458
TMEM116	6.171552432432433
TMEM117	5.061527027027026
TMEM119	4.003362162162162
TMEM120A	7.799121891891892
TMEM120B	6.900934864864863
TMEM121	4.486044864864865
TMEM123	11.539459189189191
TMEM125	5.279324324324325
TMEM126A	8.430280810810808
TMEM126B	9.333029189189189
TMEM127	7.937650810810809
TMEM128	7.355516216216215
TMEM129	6.243145945945945
TMEM130	5.07687945945946
TMEM131	9.709888108108107
TMEM132A	5.560954054054054
TMEM132B	4.732904054054053
TMEM132C	5.295561621621621
TMEM132D	4.1761386486486485
TMEM132E	5.099173783783785
TMEM133	3.4654581081081077
TMEM134	6.706795675675677
TMEM135	6.377816216216215
TMEM136	5.851785405405405
TMEM138	7.742315945945947
TMEM139	4.571017027027027
TMEM140	9.679350810810813
TMEM141	6.67492027027027
TMEM143	7.4061002702702705
TMEM144	5.8914548648648655
TMEM147	8.396381891891895
TMEM14A	7.258325135135136
TMEM14B	8.2589072972973
TMEM14C	8.319434864864865
TMEM150A	5.4076827027027035
TMEM150C	4.851107567567566
TMEM151A	5.3458767567567556
TMEM151B	5.66610054054054
TMEM154	11.347577567567567
TMEM155	3.821347837837838
TMEM156	4.253731891891892
TMEM158	5.770703243243243
TMEM159	5.99446189189189
TMEM160	5.777165135135135
TMEM161A	8.304675945945945
TMEM161B	7.8715986486486464
TMEM161B-AS1	6.074841891891892
TMEM163	4.314659459459458
TMEM165	8.796765405405406
TMEM167A	9.252614324324323
TMEM167B	10.203770540540543
TMEM168	8.262998108108107
TMEM169	5.766551891891891
TMEM170A	8.886114324324323
TMEM170B	8.676558108108107
TMEM171	3.3985721621621616
TMEM173	8.202773243243241
TMEM174	4.918238378378378
TMEM175	6.3884764864864865
TMEM176A	7.656318108108108
TMEM176B	7.065506216216218
TMEM177	5.891583243243243
TMEM178A	3.57160108108108
TMEM178B	5.609093513513513
TMEM179	5.55360945945946
TMEM18	7.552941351351352
TMEM180	6.262698108108109
TMEM181	8.296340810810811
TMEM182	3.916227027027027
TMEM183A	6.744330810810811
TMEM184A	7.0951613513513525
TMEM184B	7.909408378378379
TMEM184C	8.462016486486485
TMEM185A	6.2639086486486475
TMEM185B	6.078605135135137
TMEM186	6.4473202702702705
TMEM187	6.432974594594595
TMEM189	8.556418378378378
TMEM19	7.598534324324325
TMEM191A	5.804939459459459
TMEM192	6.780094864864865
TMEM194A	6.999349189189188
TMEM194B	5.087166486486487
TMEM196	3.0822008108108108
TMEM198	6.140616486486487
TMEM198B	6.867764864864863
TMEM2	8.484807567567566
TMEM200A	4.24502
TMEM200B	6.578134324324324
TMEM200C	4.1903929729729725
TMEM201	4.52643054054054
TMEM203	8.087091081081082
TMEM204	7.977301081081081
TMEM205	7.662097567567568
TMEM206	7.598646756756756
TMEM207	4.680268378378378
TMEM208	7.511237567567567
TMEM209	6.832777027027027
TMEM212	5.255671621621621
TMEM213	4.344255405405406
TMEM214	7.527012432432431
TMEM216	8.098121891891891
TMEM217	4.622744054054054
TMEM218	7.925071351351353
TMEM219	8.045395135135132
TMEM220	4.877885135135134
TMEM221	5.356662162162163
TMEM222	7.078584864864865
TMEM223	8.592494594594596
TMEM225	4.7242767567567565
TMEM229B	7.018239189189189
TMEM230	7.759461081081082
TMEM231	5.160692162162162
TMEM232	2.922826486486486
TMEM234	6.705818378378379
TMEM237	4.812720540540542
TMEM238	4.527216756756757
TMEM241	7.528782162162162
TMEM242	5.733219729729731
TMEM243	9.189514594594593
TMEM245	8.604114594594593
TMEM246	5.112814864864864
TMEM248	9.08540486486487
TMEM25	6.0644781081081085
TMEM251	7.426369189189186
TMEM254	5.055653243243244
TMEM254-AS1	5.809776756756757
TMEM255A	3.888395675675676
TMEM255B	5.368754054054054
TMEM256	7.2885251351351386
TMEM257	4.16525135135135
TMEM258	9.946976216216218
TMEM259	5.832454054054055
TMEM260	7.194477837837837
TMEM261	8.14178810810811
TMEM262	5.622221081081081
TMEM263	7.588578108108109
TMEM27	3.3405681081081084
TMEM30A	7.184064054054055
TMEM30B	4.674292972972971
TMEM31	4.554702702702703
TMEM33	6.1933551351351355
TMEM35	3.996984324324324
TMEM37	5.650522702702703
TMEM38A	5.781240540540539
TMEM38B	5.1847105405405385
TMEM39A	6.308100270270271
TMEM39B	6.383662162162163
TMEM40	7.2058678378378405
TMEM41A	7.02941216216216
TMEM41B	8.24203864864865
TMEM42	7.39529135135135
TMEM43	6.763665945945948
TMEM44	4.866277567567568
TMEM44-AS1	6.39995945945946
TMEM45A	4.2253962162162155
TMEM45B	5.7286510810810825
TMEM47	3.7679437837837852
TMEM5	4.963825405405407
TMEM50A	9.81674081081081
TMEM50B	6.528538378378379
TMEM51	5.898927837837837
TMEM51-AS1	5.870827027027028
TMEM52	4.811514054054054
TMEM52B	3.3408127027027024
TMEM53	5.576578108108108
TMEM54	4.9466656756756775
TMEM55A	8.646348648648651
TMEM55B	8.122338378378377
TMEM56	4.5516824324324325
TMEM57	7.123251891891892
TMEM59	5.060113513513514
TMEM59L	6.027344864864866
TMEM60	8.798303513513513
TMEM61	5.140800540540542
TMEM62	6.2645724324324314
TMEM63A	7.1744051351351334
TMEM63B	6.449561891891891
TMEM63C	5.2789870270270285
TMEM64	7.361105945945945
TMEM65	7.350869459459459
TMEM67	3.4363562162162165
TMEM68	5.250420810810811
TMEM69	8.05106027027027
TMEM70	6.189694864864864
TMEM71	11.025831081081082
TMEM74B	4.967594054054052
TMEM79	6.099299459459459
TMEM80	7.391692972972973
TMEM86A	5.257467027027026
TMEM86B	5.876720540540542
TMEM87A	3.6008043243243235
TMEM87B	7.069704054054055
TMEM88	6.770485135135132
TMEM8A	8.148440810810813
TMEM8B	5.979581351351351
TMEM9	6.952674324324324
TMEM91	7.751558648648648
TMEM92	6.163807297297297
TMEM97	5.0729337837837845
TMEM98	4.813904594594595
TMEM99	6.794873783783783
TMEM9B	7.554741081081081
TMF1	5.886501351351351
TMIGD2	7.929505135135133
TMLHE	6.854593243243242
TMOD1	6.081749459459458
TMOD2	7.047060270270271
TMOD3	5.708852432432432
TMOD4	5.782254864864865
TMPO	6.652169189189189
TMPO-AS1	4.208338108108108
TMPRSS11D	5.873130000000001
TMPRSS11E	4.344214864864866
TMPRSS13	5.868023513513513
TMPRSS15	6.396444594594594
TMPRSS2	6.579205945945945
TMPRSS3	5.921375945945945
TMPRSS4	5.429187567567568
TMPRSS5	6.1838751351351355
TMPRSS6	6.31632162162162
TMSB10	13.27652783783784
TMSB15A	4.325995135135135
TMSB4X	13.712384864864868
TMSB4Y	6.586777837837835
TMTC1	6.100862162162163
TMTC2	5.58385027027027
TMTC3	5.518082972972974
TMTC4	6.586982702702702
TMUB1	6.691091081081081
TMUB2	7.55106216216216
TMX1	7.675503243243242
TMX2	8.091207297297297
TMX3	8.994877567567567
TMX4	10.747213513513511
TNC	3.893287297297297
TNF	7.05918972972973
TNFAIP1	6.994641621621621
TNFAIP2	10.47884081081081
TNFAIP3	8.512325675675676
TNFAIP6	8.960708648648648
TNFAIP8	6.774156216216216
TNFAIP8L1	6.859776756756755
TNFAIP8L2	8.688704324324325
TNFAIP8L3	4.143841621621621
TNFRSF10A	7.779418108108109
TNFRSF10B	9.604256486486486
TNFRSF10C	8.772907297297294
TNFRSF10D	6.160975135135136
TNFRSF11A	3.837655405405405
TNFRSF11B	4.18325189189189
TNFRSF12A	6.657793513513516
TNFRSF13B	6.322179459459458
TNFRSF14	8.133543243243242
TNFRSF17	6.046481891891893
TNFRSF18	4.79239891891892
TNFRSF19	5.218689459459459
TNFRSF1A	10.337589459459458
TNFRSF1B	10.396177567567568
TNFRSF21	6.388928108108107
TNFRSF25	7.396507837837838
TNFRSF4	6.3253718918918915
TNFRSF8	6.158538378378378
TNFRSF9	6.391629189189189
TNFSF10	10.778101351351351
TNFSF11	3.9730697297297297
TNFSF12	7.215242432432433
TNFSF12-TNFSF13	7.41900054054054
TNFSF13	9.291740540540543
TNFSF13B	11.588194054054059
TNFSF14	8.06100216216216
TNFSF15	5.336700540540541
TNFSF18	4.532651891891891
TNFSF4	6.893718108108109
TNFSF8	8.690194864864866
TNFSF9	4.5099440540540545
TNIK	7.036433243243241
TNIP1	9.552075135135137
TNIP2	8.029535675675675
TNIP3	3.828566216216217
TNK1	6.545616756756758
TNK2	5.417298108108107
TNKS	7.294758918918919
TNKS1BP1	4.685342162162162
TNKS2	7.341656216216218
TNMD	3.9743813513513513
TNN	4.1770932432432435
TNNC1	4.170855945945946
TNNC2	5.253932702702702
TNNI1	4.836451891891889
TNNI2	5.9452908108108105
TNNI3	4.757068918918918
TNNI3K	3.5945097297297295
TNNT1	6.032259999999998
TNNT2	4.655071081081081
TNNT3	5.21866108108108
TNP1	5.484259729729729
TNP2	4.732781891891892
TNPO1	6.743587297297298
TNPO2	6.506096756756756
TNPO3	7.217300540540539
TNR	4.834881891891891
TNRC18	4.990571621621622
TNRC6A	8.468228108108109
TNRC6B	8.437472972972973
TNRC6C	7.9370254054054055
TNRC6C-AS1	6.59116081081081
TNS1	5.657956486486487
TNS3	8.130843783783785
TNS4	6.027589459459458
TNXA	5.6608475675675685
TNXB	6.012173243243245
TOB1	10.434596756756758
TOB1-AS1	4.247543513513514
TOB2	7.934913243243243
TOE1	7.582864864864864
TOLLIP	6.612501621621623
TOM1	6.443638648648648
TOM1L1	3.6821489189189194
TOM1L2	6.778910000000002
TOMM20	10.017338648648654
TOMM22	5.971176756756756
TOMM34	7.0718572972972975
TOMM40	6.810483513513512
TOMM40L	6.7381275675675685
TOMM5	8.702393243243245
TOMM70A	8.863514054054052
TONSL	4.892214864864865
TOP1	9.029094594594596
TOP1MT	6.223200270270271
TOP2A	4.280709189189189
TOP2B	9.987394594594594
TOP3A	4.641707837837838
TOP3B	4.509337837837839
TOPBP1	9.183003243243244
TOPORS	8.558928108108109
TOPORS-AS1	8.454968648648647
TOR1A	7.875543783783784
TOR1AIP1	6.422435135135137
TOR1AIP2	5.313318378378378
TOR1B	8.717851081081081
TOR2A	7.121004054054054
TOR3A	5.781062972972972
TOR4A	6.921075675675676
TOX	6.76773918918919
TOX2	4.412752702702703
TOX3	5.984432972972973
TOX4	5.526409459459458
TP53	7.209238108108107
TP53AIP1	4.5714497297297285
TP53BP1	6.703199729729729
TP53BP2	8.24351837837838
TP53I11	5.616467837837838
TP53I13	6.190074864864863
TP53I3	6.45681054054054
TP53INP1	10.354396486486488
TP53INP2	7.259453243243243
TP53RK	6.478061621621621
TP53TG1	5.758179459459459
TP53TG3	5.542424324324324
TP53TG5	6.039908648648648
TP63	4.9639283783783785
TP73	4.833927027027028
TP73-AS1	7.253954324324323
TPBG	5.1630289189189185
TPBGL	5.400595405405406
TPCN1	7.944063783783784
TPCN2	7.2100170270270265
TPD52	7.784758378378379
TPD52L1	5.479749729729731
TPD52L2	8.724905405405405
TPD52L3	5.543139729729731
TPGS1	5.024265405405405
TPGS2	6.203367027027028
TPH1	4.055394864864865
TPI1	9.910594054054053
TPK1	8.18313
TPM1	7.453635135135133
TPM2	5.762310270270269
TPM3	5.6357083783783795
TPM3P4	4.0712240540540545
TPM4	7.996331891891893
TPMT	7.052357837837837
TPO	4.458679729729729
TPP1	6.981508918918918
TPP2	8.967248108108109
TPPP	5.625437297297296
TPPP2	4.222521351351351
TPPP3	5.736327837837838
TPR	6.407927027027027
TPRA1	5.858224864864864
TPRG1	4.563007837837839
TPRG1L	9.209934594594595
TPRKB	7.999628108108109
TPRN	6.114502702702702
TPRXL	6.216814054054053
TPSAB1	5.8308583783783785
TPSB2	5.465195675675674
TPSD1	5.581143243243244
TPSG1	6.5753900000000005
TPST1	6.774721621621623
TPST2	9.764934864864866
TPT1-AS1	5.069139459459459
TPT1P8	4.671963243243243
TPTE	3.6847551351351355
TPTE2P5	5.210644864864864
TPTE2P6	3.351888108108109
TPTEP1	5.2303875675675675
TPX2	5.066692162162162
TRA	4.848404324324323
TRA2A	8.513535945945947
TRA2B	6.559192972972972
TRA@	6.146620810810811
TRABD	6.967173513513515
TRABD2A	7.745405135135134
TRABD2B	5.529323783783784
TRAC	11.201255945945949
TRADD	9.090277567567567
TRAF1	6.9119821621621655
TRAF2	6.139227567567568
TRAF3	8.25865027027027
TRAF3IP1	6.2307232432432444
TRAF3IP2	7.432182972972972
TRAF3IP2-AS1	5.255191621621621
TRAF3IP3	7.593685135135133
TRAF4	6.091756486486487
TRAF5	8.991713783783785
TRAF6	7.276061351351353
TRAF7	7.172281351351353
TRAFD1	6.2903397297297285
TRAIP	5.379374054054054
TRAK1	4.556974054054055
TRAK2	7.9454221621621635
TRAM1	6.068045945945945
TRAM1L1	4.968644864864866
TRAM2	8.083187297297297
TRAM2-AS1	5.5243545945945955
TRANK1	8.956150000000001
TRAP1	7.798304324324325
TRAPPC1	9.08332864864865
TRAPPC10	7.738293243243243
TRAPPC11	6.73497
TRAPPC12	7.970123783783785
TRAPPC13	5.5434075675675665
TRAPPC2	5.728599729729732
TRAPPC2L	7.38010189189189
TRAPPC3	7.734405945945949
TRAPPC3L	4.140445945945945
TRAPPC5	8.038294324324323
TRAPPC6A	6.97805918918919
TRAPPC6B	7.399330270270272
TRAPPC8	10.474758648648649
TRAPPC9	5.5963432432432425
TRAT1	8.593091081081079
TRAV12-1	6.033304324324324
TRAV12-2	5.010387297297299
TRAV20	5.377614324324323
TRAV34	3.9638040540540533
TRAV8-3	4.542765675675676
TRBC1	11.281357027027024
TRBV27	7.420097837837838
TRBV5-2	5.369502972972974
TRBV7-3	6.052802162162162
TRDMT1	6.0650772972972975
TRDN	3.347313783783784
TRDV3	9.04095864864865
TREH	4.676212972972972
TREM1	10.216184594594596
TREM2	6.250097567567567
TREML2	8.142967567567567
TRERF1	8.776151081081082
TRG-AS1	8.791743513513515
TRH	5.415554864864864
TRHDE	3.786838648648648
TRHR	4.66134054054054
TRIAP1	8.536445135135136
TRIB1	4.220282972972973
TRIB2	9.085665405405406
TRIB3	7.15887216216216
TRIL	5.294351891891893
TRIM10	5.458327837837838
TRIM11	5.592324054054055
TRIM13	6.30291972972973
TRIM14	9.316095135135134
TRIM15	5.19593054054054
TRIM16	5.559382972972973
TRIM17	5.113947837837837
TRIM2	5.1798075675675666
TRIM21	8.786136216216216
TRIM22	11.660994864864863
TRIM23	6.9780324324324345
TRIM24	7.709515675675677
TRIM25	6.987692972972973
TRIM26	7.931298918918917
TRIM27	7.109144324324324
TRIM28	8.341291351351352
TRIM29	5.773915135135135
TRIM3	5.5916748648648635
TRIM31	4.734877297297297
TRIM32	6.344358918918919
TRIM33	6.021856216216214
TRIM34	5.09761135135135
TRIM35	6.5584010810810796
TRIM36	4.200905945945946
TRIM37	8.24582945945946
TRIM38	8.318982162162165
TRIM39	7.817564054054054
TRIM4	8.750472702702705
TRIM41	7.324058108108109
TRIM44	9.551103513513514
TRIM45	5.992597297297297
TRIM46	4.831532162162162
TRIM47	5.970187567567566
TRIM49	3.5739289189189187
TRIM5	7.895803783783785
TRIM50	4.373372972972974
TRIM51	4.873387027027027
TRIM52	8.247167567567566
TRIM52-AS1	6.568964594594593
TRIM54	4.683846486486486
TRIM55	3.9054827027027033
TRIM56	7.889891351351352
TRIM58	6.264698918918921
TRIM59	5.757660540540539
TRIM6	4.696401621621622
TRIM61	5.049438648648649
TRIM62	5.412454324324323
TRIM63	4.24727945945946
TRIM65	4.908147567567568
TRIM66	6.833124864864866
TRIM67	6.436396486486487
TRIM68	6.86407972972973
TRIM69	4.8873729729729725
TRIM7	5.780873513513515
TRIM71	4.296684594594595
TRIM78P	5.4426213513513515
TRIM8	4.34207918918919
TRIM9	4.669089729729731
TRIO	6.423653243243241
TRIOBP	7.504340270270271
TRIP10	5.525578918918918
TRIP11	4.317542972972974
TRIP12	6.990653243243244
TRIP13	5.463015405405405
TRIP4	8.612264054054053
TRIP6	6.16731891891892
TRIQK	6.314837297297298
TRIT1	7.5950156756756755
TRMT1	6.174197297297298
TRMT10A	4.074760270270271
TRMT10B	7.531605945945945
TRMT10C	8.241899189189194
TRMT11	6.793400540540543
TRMT112	9.856608378378377
TRMT12	7.662518918918917
TRMT13	7.2985432432432455
TRMT1L	5.8480818918918915
TRMT2A	6.740774594594595
TRMT2B	6.175936756756757
TRMT44	5.259786216216216
TRMT5	10.862210540540541
TRMT6	6.818782702702705
TRMT61A	6.6193835135135135
TRMT61B	7.396130270270271
TRMU	6.196939459459459
TRNAU1AP	6.713069729729727
TRNP1	4.842544054054056
TRNT1	7.451906756756757
TRO	5.846354324324325
TROAP	6.04552081081081
TROVE2	4.995063513513514
TRPA1	4.3736678378378375
TRPC1	4.733591621621623
TRPC2	5.353815135135135
TRPC3	4.013002702702705
TRPC4	5.754397567567568
TRPC4AP	7.31079945945946
TRPC5	3.5513013513513516
TRPC5OS	3.6400737837837838
TRPC6	4.394868108108107
TRPC7	4.572687837837836
TRPM1	3.595138378378379
TRPM2	6.14980972972973
TRPM3	5.171155945945945
TRPM4	4.793224054054053
TRPM5	5.112098918918918
TRPM6	6.950784864864865
TRPM7	6.8252218918918945
TRPM8	5.049590810810809
TRPS1	5.777751081081081
TRPT1	7.02053972972973
TRPV2	7.829163783783782
TRPV4	5.678073783783784
TRPV5	5.975122972972973
TRPV6	6.400083243243242
TRRAP	4.643448378378377
TRUB1	6.348277297297298
TRUB2	6.089759729729728
TSACC	5.92773135135135
TSC1	8.151960540540541
TSC2	6.839218918918917
TSC22D1	8.930793783783784
TSC22D1-AS1	4.432398648648648
TSC22D2	8.919148378378377
TSC22D3	8.014066756756753
TSC22D4	6.926428108108107
TSEN15	7.848665945945946
TSEN2	5.668628108108108
TSEN34	9.650341351351353
TSEN54	6.76390891891892
TSFM	5.3905202702702715
TSG101	9.668259729729726
TSGA10	4.462883513513513
TSHB	5.054455945945946
TSHR	4.064605135135134
TSHZ1	8.20403162162162
TSHZ2	4.770992972972974
TSHZ3	7.964642162162161
TSIX	5.726547027027027
TSKS	4.876072702702702
TSKU	6.958698648648648
TSLP	3.271682162162162
TSN	6.460964324324325
TSNARE1	6.058102972972972
TSNAX	9.940058918918917
TSNAXIP1	6.13133945945946
TSPAN1	6.270658378378379
TSPAN10	5.967173243243243
TSPAN11	5.77279
TSPAN12	5.547745675675676
TSPAN13	8.14138135135135
TSPAN14	9.294078108108106
TSPAN15	4.284846486486488
TSPAN16	6.493144864864863
TSPAN17	6.991906756756759
TSPAN18	6.879816216216215
TSPAN2	6.283297297297295
TSPAN3	7.9067981081081085
TSPAN31	8.576631351351352
TSPAN32	6.991895945945948
TSPAN33	7.60531027027027
TSPAN4	5.037917027027028
TSPAN5	6.80985054054054
TSPAN6	4.9082872972972975
TSPAN7	4.770676216216216
TSPAN8	4.263518918918919
TSPAN9	6.511039459459459
TSPO	9.907014594594594
TSPO2	5.731898108108108
TSPY1	5.785302162162161
TSPY13P	4.372289729729729
TSPY26P	6.465757837837837
TSPYL1	9.760544324324323
TSPYL2	7.615555135135135
TSPYL4	7.858037567567569
TSPYL5	4.987154054054056
TSPYL6	3.4651008108108114
TSR1	6.328602162162163
TSR2	7.805528918918921
TSR3	6.480648648648648
TSSC1	6.867771351351351
TSSC4	6.443702162162163
TSSK1B	4.409060000000001
TSSK2	6.113504054054054
TSSK4	4.753607837837839
TSSK6	5.182994324324326
TST	8.32655594594595
TSTA3	7.162607027027027
TSTD1	9.054892972972974
TTBK1	6.27383972972973
TTBK2	5.9505797297297285
TTC1	8.858474864864867
TTC12	5.952543783783783
TTC13	8.35428216216216
TTC14	5.188916216216216
TTC16	5.8870200000000015
TTC17	8.26074837837838
TTC18	4.61989891891892
TTC19	8.494364594594597
TTC21A	5.310575945945945
TTC22	7.161657837837839
TTC23	5.081117297297297
TTC23L	3.927686216216217
TTC25	4.184512702702702
TTC26	3.3340089189189195
TTC27	7.055218648648649
TTC28	4.279537837837839
TTC28-AS1	6.731665675675675
TTC29	3.4625381081081072
TTC3	8.64125108108108
TTC30A	3.521068918918919
TTC30B	3.865581891891892
TTC31	7.960775135135137
TTC32	8.304605945945946
TTC33	6.501510810810811
TTC36	5.325149459459459
TTC37	8.33122351351351
TTC38	7.8970502702702685
TTC39A	4.861979459459459
TTC39B	5.894632432432433
TTC39C	8.994287567567568
TTC4	6.691438378378378
TTC40	4.657254054054053
TTC5	6.440357027027026
TTC7A	4.884908918918919
TTC7B	5.728308378378378
TTC8	4.662838108108107
TTC9	4.783621081081081
TTC9B	6.246550810810813
TTC9C	7.184882432432432
TTF1	6.669895405405404
TTF2	5.493287297297298
TTI1	6.928729189189188
TTI2	6.798923783783783
TTK	4.0074356756756755
TTL	6.896482702702704
TTLL1	5.727948108108109
TTLL10	4.805215405405406
TTLL11	5.180771621621622
TTLL12	6.772787567567567
TTLL2	4.722041621621621
TTLL3	6.04847945945946
TTLL4	6.993762432432431
TTLL5	4.50822945945946
TTLL6	5.1759056756756765
TTLL7	4.463961081081081
TTLL9	5.28690027027027
TTN	6.149141081081081
TTN-AS1	5.577403783783784
TTPA	4.301496486486488
TTPAL	6.3628316216216225
TTR	6.46956027027027
TTTY1	4.927492972972973
TTTY10	4.538917297297298
TTTY11	6.223754324324324
TTTY12	4.580174324324323
TTTY13	4.693451081081081
TTTY15	5.237471621621622
TTTY2	5.243184054054053
TTTY4	4.3286532432432425
TTTY5	4.757255675675675
TTTY6	5.06706054054054
TTTY7	5.405105675675674
TTTY8	5.0533618918918926
TTTY9A	4.277206756756756
TTYH1	4.270126756756756
