"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1903897","regulation of PERK-mediated unfolded protein response",12,0.754023804087534,1.83173548065928,0.00158637937596319,0.0165364995360519,0.0124741972852311,4519,"tags=67%, list=14%, signal=57%","PPP1R15B/PTPN2/PPP1R15A/HSPA5/NCK2/PTPN1/NCK1/DDRGK1"
"GO:0060996","dendritic spine development",93,0.429768561561142,1.61727902094249,0.00157988669093196,0.0165364995360519,0.0124741972852311,3350,"tags=23%, list=10%, signal=20%","IQSEC1/PTEN/CDK5R1/SIPA1L1/PAFAH1B1/ABI3/PSEN1/DTNBP1/TANC2/NCK2/ARF6/DISC1/EPHB1/MAPKAPK5/MEF2C/FMR1/UBA6/CAMK1/CDKL5/PAK2/EPHA4"
"GO:0072676","lymphocyte migration",99,0.429729798731168,1.63360075541531,0.00159867304338937,0.0166202686551357,0.01253738795721,5926,"tags=46%, list=18%, signal=38%","NEDD9/CCL4/S1PR1/F11R/CCL3/CD69/MED23/MYO1G/CRK/CCR6/EXT1/TBX21/MSN/KLRK1/TNFRSF14/GPR183/MADCAM1/ADAM8/ZAP70/CXCL16/ARTN/MIA3/CCR2/PLEC/PIK3CD/DOCK8/STK10/RIPK3/FUT7/ABL2/ABL1/PTK2B/CKLF/GATA3/LRCH1/GNAI1/ICAM1/XCL1/ASCL2/WNT5A/CRTAM/CCL2/CCR7/TNFSF14/CORO1A/PIK3CG"
"GO:0071674","mononuclear cell migration",209,0.360065994649014,1.51044140065071,0.0016024728653541,0.0166233510566775,0.0125397131460966,5061,"tags=33%, list=16%, signal=28%","PLA2G7/CMKLR1/DUSP1/NEDD9/CCL4/S1PR1/F11R/CCL3/CD69/MED23/FPR2/MYO1G/CRK/CCR6/PLCB1/EXT1/CREB3/CCR5/TBX21/LYN/MSN/KLRK1/CNN2/PTPRO/CCR1/NINJ1/TNFRSF14/C5AR1/GPR183/MADCAM1/ADAM8/CXCR2/MOSPD2/ZAP70/CXCL16/ARTN/MIA3/CCR2/PLEC/NLRP12/PIK3CD/CXCR4/DOCK8/IL6R/STK10/CXCR1/SFTPD/SLAMF1/RIPK3/THBS1/FUT7/ABL2/ABL1/MCOLN2/PTK2B/CKLF/GATA3/PECAM1/LRCH1/CSF1R/GNAI1/B4GALT1/ICAM1/XCL1/P2RX4/ASCL2/GREM1/WNT5A"
"GO:0045859","regulation of protein kinase activity",382,0.309301211563958,1.3777202721574,0.00160436234853578,0.0166233510566775,0.0125397131460966,5069,"tags=29%, list=16%, signal=25%","SH3BP5/DUSP1/RGS2/PSMD10/CASS4/PTEN/NEDD9/TRIB1/CDK5R1/MVP/MAP2K1/PDPK1/ZFYVE28/PPM1F/IL1B/TLR6/PRKCH/TLR4/PTPN2/PDCD4/AGAP2/CDKN1B/DDX3X/HIPK3/RAP2C/PAK1/ZGPAT/STK38/PSEN1/ADAR/LYN/TRAF6/NF1/PIK3R5/TNFAIP3/PTPRO/TRIM27/DTNBP1/PPP2CA/C5AR1/STRADA/APC/PRNP/IQGAP1/PTPN1/RAPGEF2/TAF7/HTT/MARK2/SERTAD1/PRKRIP1/TNFRSF10B/ZNF675/AXIN1/TSPYL2/LATS1/CCDC88A/DUSP22/CDK5RAP3/CD300A/MAP3K5/CCNT2/CIB1/CAMK1/MAP3K11/SPDYE2/RB1/RGS14/RASSF2/IRGM/PTPRC/RALB/PAK2/CDKN2D/SPDYE1/PRKAG2/LCP2/CCNK/RIPK3/SLC8A1/GNAQ/THBS1/EPHA4/CDKN1C/ALS2/CAB39/CHORDC1/PDGFRB/SOCS5/ABL1/UNC119/PAQR3/NRG1/PTK2B/LILRB4/SNX6/TLR3/ABI1/CSF1R/ZFP91/CCND3/CARD14/NUP62/NEK10/SPRED1/LATS2/FBXW7/GREM1/WNT5A/HHEX"
"GO:0000380","alternative mRNA splicing, via spliceosome",73,0.468675686760889,1.69565372633961,0.00161874480228017,0.0167442310504316,0.0126308981569653,3598,"tags=29%, list=11%, signal=26%","CELF6/RBM5/DDX5/RBM25/CDK13/SFSWAP/WTAP/RBM15/SLU7/RBM4/ARGLU1/RBM47/HNRNPU/REST/DDX17/CELF2/FMR1/HNRNPM/RBM7/NCBP2/SRSF1"
"GO:0044784","metaphase/anaphase transition of cell cycle",94,-0.444467942029685,-1.67100586457047,0.0016286135938197,0.0168180951522587,0.0126866170457471,2058,"tags=31%, list=6%, signal=29%","ANAPC5/SKA3/BUB1B/TTK/MAD2L1/KNTC1/CDC16/NUF2/TRIP13/AURKB/SPC24/CDC20/ANAPC11/DLGAP5/ESPL1/SKA1/CENPE/CDCA8/FBXO5/UBE2C/CDK5RAP2/SPC25/CENPF/NDC80/CCNB1/BUB1/SMARCD3/ZWINT/BIRC5"
"GO:1900118","negative regulation of execution phase of apoptosis",19,-0.69296671105502,-1.87869954032791,0.00165032545015714,0.0170138066893291,0.0128342507283828,1700,"tags=53%, list=5%, signal=50%","CIDEA/MTRNR2L10/MTRNR2L2/MTRNR2L8/MTRNR2L9/MTRNR2L3/BCL2L1/MTRNR2L6/MTRNR2L7/MTRNR2L1"
"GO:0032495","response to muramyl dipeptide",19,0.67592937967419,1.83811881277994,0.00166459443909416,0.0170352575824596,0.012850432065447,6562,"tags=74%, list=20%, signal=59%","NLRP1/RIPK2/NOTCH1/RELA/NFKBIA/TNFAIP3/NOD2/TRIM41/NAGK/ARHGEF2/MAPK14/IRF5/PTPN22/CARD9"
"GO:0032615","interleukin-12 production",63,0.49317649379946,1.74314953472403,0.00166622227448875,0.0170352575824596,0.012850432065447,5390,"tags=48%, list=17%, signal=40%","CMKLR1/RIPK2/RELA/TLR4/PLCB1/IL10/TRAF6/IRF1/NOD2/TIGIT/TLR2/CLEC7A/TLR8/LAPTM5/HLA-G/IRF8/FOXP1/SLAMF1/HLA-B/THBS1/LILRB1/ARRB2/SYK/TLR3/MAPK14/IL16/PLCG2/MEFV/JAK3/UNC93B1"
"GO:0032655","regulation of interleukin-12 production",63,0.49317649379946,1.74314953472403,0.00166622227448875,0.0170352575824596,0.012850432065447,5390,"tags=48%, list=17%, signal=40%","CMKLR1/RIPK2/RELA/TLR4/PLCB1/IL10/TRAF6/IRF1/NOD2/TIGIT/TLR2/CLEC7A/TLR8/LAPTM5/HLA-G/IRF8/FOXP1/SLAMF1/HLA-B/THBS1/LILRB1/ARRB2/SYK/TLR3/MAPK14/IL16/PLCG2/MEFV/JAK3/UNC93B1"
"GO:0062207","regulation of pattern recognition receptor signaling pathway",160,0.382801279276464,1.55288431025026,0.00166363296248488,0.0170352575824596,0.012850432065447,6677,"tags=46%, list=21%, signal=37%","PELI1/PDPK1/HSPA1B/TLR6/SLC15A3/TLR4/GRAMD4/IKBKB/APPL2/HSPA1A/DDX3X/PIK3R1/TLR1/GDI1/LYN/TNFAIP3/IRF1/NINJ1/NOD2/PRKDC/PPP2CA/GBP5/OGT/ZDHHC18/IFI16/CD300LF/GBP2/F2RL1/NPLOC4/CD300A/ITCH/ANKRD17/IRGM/SARM1/PUM2/MAPK8/ARRB2/NLRP6/NAGK/FCRL3/FLOT1/PUM1/TREML4/SLC15A4/PJA2/EIF2AK2/XIAP/TRIM11/NEK7/WDFY1/NLRC3/CYBA/CARD8/PLCG2/CD14/ZDHHC3/MYD88/MEFV/IRF7/SLC46A2/APPL1/BTK/LILRA4/OTUD4/USP15/ATAT1/LILRA2/CSNK1A1/HCFC2/RNF125/IRAK3/PTPN22/TRIM32/TIRAP"
"GO:0170033","L-amino acid metabolic process",168,-0.374107287906427,-1.52817622574998,0.00165937926850006,0.0170352575824596,0.012850432065447,6230,"tags=33%, list=19%, signal=27%","TTC36/AFMID/NOS1/AGXT/GOT2/ILVBL/ALDH18A1/GCSH/OAT/HPD/BHMT2/BCAT2/GCAT/APIP/ARG1/CTH/ATCAY/PCBD1/GSTZ1/PHGDH/MCCC2/SMS/DCT/ICMT/PCBD2/ASNSD1/PYCR1/SCLY/PLOD2/SDSL/GLDC/SHMT2/ALDH4A1/ASNS/GMPS/HDC/GCDH/ARHGAP11B/ASS1/UCP2/P4HB/MTHFD1/PSAT1/PYCR2/SEPHS1/FAH/ADI1/PARK7/NIT2/ATF4/AUH/GCLC/ARG2/ALDH5A1/MPST"
"GO:0050854","regulation of antigen receptor-mediated signaling pathway",61,0.490235925063798,1.71910246592006,0.00166914490174862,0.0170368846345699,0.0128516594212712,6560,"tags=57%, list=20%, signal=46%","PRKD2/PRKCH/RELA/EZR/PTPN2/LYN/ELF1/PRNP/CBLB/CMTM3/LAPTM5/DUSP22/CD300A/SLC39A10/PTPRC/FOXP1/KCNN4/PTPN6/UBR2/BCL10/PVRIG/FCRL3/SH2D1A/LILRB4/LIPA/LCK/LPXN/FCGR2B/CYLD/MALT1/CCR7/NFAM1/GBP1/DUSP3/PTPN22"
"GO:0045628","regulation of T-helper 2 cell differentiation",12,0.750035028349599,1.82204562471049,0.00167600440134485,0.0170786233624644,0.0128831447501375,4990,"tags=67%, list=16%, signal=56%","CD86/HLX/PRKCZ/NLRP3/IL4R/BCL6/SOCS5/ASCL2"
"GO:0031445","regulation of heterochromatin formation",20,0.690576800554291,1.89985879365613,0.0017352125899862,0.0176527815466417,0.0133162571175248,2947,"tags=45%, list=9%, signal=41%","PHF8/TPR/SETDB1/PHF2/MPHOSPH8/L3MBTL3/ATF7IP/DYRK1A/RLF"
"GO:0170036","import into the mitochondrion",42,-0.550714046910765,-1.78443501559853,0.00176400637784662,0.0179161438540765,0.0135149227041123,2933,"tags=36%, list=9%, signal=32%","TIMM50/SLC25A37/TOMM40L/MRPL18/SLC25A33/PAM16/UCP2/MICU1/SLC25A39/TIMM17B/ROMO1/TST/SLC25A38/TIMM23/MCU"
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction",215,0.355780226145193,1.49817695252662,0.00176859948278897,0.0179332496897928,0.0135278263763187,5217,"tags=35%, list=16%, signal=29%","PELI1/HMOX1/TRIM38/LITAF/IL1B/RIPK2/NFAT5/TLR6/CASP8/RELA/TLR4/REL/CHUK/IKBKB/AKAP13/TRIM34/TRIM25/CLEC6A/FASLG/TRAF6/SECTM1/TRIM68/FKBP1A/HLA-DRB1/CLEC4D/TNFRSF1A/CD74/NOD2/MAP3K3/TNFRSF19/STAT3/ALPK1/CANT1/TNFRSF10B/TRIM22/F2RL1/IRAK4/TNIP2/MIER1/CLEC7A/PRKCE/TRIM8/TLR8/TRADD/CFLAR/TMEM106A/FLOT2/ANKRD17/VAPA/RBCK1/RNF31/LTBR/BCL10/ABL1/PELI2/TICAM1/FLOT1/TRIM52/TBK1/FBXW11/XIAP/TLR3/TRIM5/CARD16/DDX21/PRL/C18orf32/CARD14/NUP62/SHISA5/CASP1/SLC44A2/MYD88/IFIT5/SLC20A1"
"GO:0048488","synaptic vesicle endocytosis",76,-0.460823489397818,-1.67477284993625,0.00177886956352104,0.0180077682415553,0.0135840389450107,1998,"tags=26%, list=6%, signal=25%","CAPN2/RAB27B/ATP8A1/ITSN1/DNM3/AP3S2/SNCG/STON2/SNCA/CDK5/SH3GL1/AP2B1/SLC2A4/PARK7/AP2A1/DNAJC6/AP2M1/MYLK/ABCA13/AP2S1"
"GO:0000338","protein deneddylation",11,-0.784969566355369,-1.84018150130391,0.00178449125058335,0.0180350632128629,0.0136046287231704,4968,"tags=64%, list=15%, signal=54%","COPS8/COPS6/COPS4/GPS1/COPS5/COPS2/COPS3"
"GO:0032392","DNA geometric change",75,-0.476139329824321,-1.72647966350214,0.00179474273909717,0.0181089836113487,0.0136603900789582,2768,"tags=33%, list=9%, signal=31%","RUVBL2/MCM8/HMGB3/PIF1/POLQ/RAD50/RFC5/DDX11/DSCC1/TOP2A/MCM3/BLM/ASCC2/RFC4/HMGB1/MCM4/RECQL4/CDC45/GINS3/MCM7/GINS1/MCM2/MCM6/RAD51/GINS2"
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response",34,0.583851046052903,1.82432262149802,0.00180007045520466,0.0181330626737528,0.0136785539578503,5125,"tags=53%, list=16%, signal=45%","SPON2/RIPK2/TLR4/CD74/NOD2/LAPTM5/HLA-G/NR4A3/LILRB1/KIT/BCL10/TICAM1/SYK/TLR3/DDX21/PLCG2/WNT5A/MYD88"
"GO:0014820","tonic smooth muscle contraction",10,-0.800123236188481,-1.83352042919031,0.00184205116469452,0.0185211241015854,0.0139712854878225,242,"tags=40%, list=1%, signal=40%","GRIP2/MKKS/CD38/MYLK"
"GO:0060760","positive regulation of response to cytokine stimulus",63,0.490987983581458,1.73541416895495,0.00184460181644338,0.0185211241015854,0.0139712854878225,6664,"tags=56%, list=21%, signal=44%","HIF1A/CASP4/LSM14A/HSPA1B/PAFAH1B1/RIPK2/TLR4/HSPA1A/ZBP1/TRIM44/CD74/RBM47/TLR2/CD300LF/TRIM56/LAPTM5/NLRC5/USP27X/CXCR4/IRGM/TRIM41/PARP14/NLRP6/TXK/TBK1/RNF185/CASP1/WNT5A/IRF7/IL7/PARP9/TRIM32/MED1/CPNE1/RIPK1"
"GO:0034340","response to type I interferon",83,0.455186150263754,1.67988247815549,0.00185543118131487,0.0185834327108264,0.0140182875684349,6318,"tags=41%, list=20%, signal=33%","LSM14A/IFNAR2/PTPN2/SIN3A/JAK1/ADAR/ZBP1/RBM47/PTPN1/TYK2/TRIM56/IFITM3/IFITM2/NLRC5/USP27X/TRIM41/TRIM65/STAT2/PTPN6/IFNA4/TANK/EIF4E2/GIGYF2/TBK1/RNF185/IFNAR1/CNOT7/WNT5A/MYD88/IRF7/SETD2/YTHDF3/HDAC4/MX1"
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",119,-0.418350158626005,-1.63205820634666,0.00185683609892442,0.0185834327108264,0.0140182875684349,3644,"tags=24%, list=11%, signal=21%","POMC/CXCL13/RPS19/CXCL12/MUC7/RPL39/CXCL10/MMP7/CCL23/CX3CL1/CXCL9/FAU/RPL30/APP/PPBP/PF4V1/DEFA3/FAM3A/HMGN2/ROMO1/GAPDH/RNASE3/CAMP/LGALS3/BPI/LTF/DEFA4/ELANE"
"GO:0032733","positive regulation of interleukin-10 production",40,0.535407221446593,1.73048905832004,0.00187302515537712,0.0186847897781553,0.014094745590966,5642,"tags=48%, list=18%, signal=39%","BCL3/TLR4/PRKCZ/RAD21/NOD2/TIGIT/RBM47/STAT3/TLR2/CD46/F2RL1/CLEC7A/SYK/SASH3/PLCG2/XCL1/IL20RB/CD83/HGF"
"GO:0046328","regulation of JNK cascade",135,0.400180097360214,1.59162125768963,0.00187167885639558,0.0186847897781553,0.014094745590966,6677,"tags=41%, list=21%, signal=33%","PAFAH1B1/IL1B/RIPK2/TLR4/CRK/PLCB1/PDCD4/SDCBP/MAP2K4/HIPK3/TAOK1/NOD2/MAP4K4/TNFRSF19/HIPK2/EPHB1/RNF13/F2RL1/ZNF675/AXIN1/IGF1R/CCDC88C/DUSP22/MAP3K5/MAP3K11/ITCH/STK3/PER1/RASSF2/SLAMF1/LTBR/PHLPP1/RB1CC1/GADD45B/PTK2B/PJA2/XIAP/TLR3/FCGR2B/CYLD/WNT5A/MYD88/NAIP/CCR7/MYOC/SH3RF3/MBIP/HDAC3/SIRPA/DUSP3/FZD7/PTPN22/CARD9/MAPKBP1/RIPK1/TIRAP"
"GO:0002832","negative regulation of response to biotic stimulus",119,0.410384422598394,1.60394491255834,0.00187932133276819,0.0187173118198964,0.0141192783745767,4634,"tags=37%, list=14%, signal=32%","TRIB1/HAVCR2/TRIM38/CRK/PTPN2/KLRD1/SERPINB9/AHR/ADAR/TNFAIP3/PPM1B/KLRC1/HLA-F/ZDHHC18/IFI16/NT5C2/VSIG4/HLA-E/FGL2/TRAFD1/NLRC5/HLA-G/ITCH/PDCD1/YWHAZ/USP38/PPARG/IRGM/STAT2/PARP14/HLA-B/LILRB1/TRAF3IP1/PTPN6/CD96/UFL1/ARRB2/ATG5/EIF4E2/GIGYF2/CR1/NLRC3/CARD16/CARD8"
"GO:0048144","fibroblast proliferation",103,-0.432010262495591,-1.64573440362723,0.00189336904728848,0.0188268067363444,0.0142018751288973,3409,"tags=23%, list=11%, signal=21%","LTA/EMD/CDK4/S100A6/CDKN1A/PRDX1/PTGES3/PDGFC/IGF1/RNASEH2B/BRK1/E2F8/CKS1B/CDK6/CKS2/CCNB1/CDK1/CCNA2/FTH1/GPX1/E2F1/ITGB3/MYB/AQP1"
"GO:0006066","alcohol metabolic process",337,-0.32015923105774,-1.41167021212551,0.00191309056515969,0.0189922759004984,0.0143266956807789,4250,"tags=23%, list=13%, signal=20%","INSIG1/APOF/ADCYAP1R1/SCARF1/CYP2D6/MOGAT2/APOB/ADH1A/FGFR1/LRP5/VLDLR/PCBD2/MOXD1/IP6K3/G6PD/IDH1/SULT1E1/ACSS1/TPI1/STARD3/ACER1/MINPP1/APOC1/DPM3/SEC14L2/PTS/ACADL/NUDT3/LSS/SMPD1/ACADVL/CYP27A1/DPAGT1/TSKU/NTSR1/APP/DHCR7/ARV1/ACER2/ITPKA/PNPLA2/FDPS/SCP2/IGF1/CAT/LDLR/SREBF2/SNCA/DHRS4/CYP51A1/PECR/DHCR24/IDH2/LEP/DPM2/ALDH3A2/RDH11/GFI1/DHFR/ACO2/THTPA/EBP/PCK2/GDE1/CETP/BMP6/SPTSSA/PARK7/HDLBP/AKR7A2/TM7SF2/FDFT1/GPR146/FECH/NUDT4/CYB5R3"
"GO:0043086","negative regulation of catalytic activity",433,0.301694593510886,1.36012226597141,0.00193883094143739,0.0192168693793594,0.0144961162620924,5001,"tags=25%, list=16%, signal=21%","PTGS2/MIDN/SH3BP5/DUSP1/DNAJB6/RGS2/PTEN/ZFP36/TRIB1/TINF2/MVP/PDPK1/IRS2/ATP2B4/ZFYVE28/PPM1F/IL1B/NOTCH1/PRKCH/PTPN2/PDCD4/SERPINB9/CDKN1B/DDX3X/HIPK3/PPP1R35/ZGPAT/STK38/PSEN1/ADAR/LYN/KLRK1/NF1/TNFAIP3/PLIN5/BAG5/PTPRO/TRIM27/RAF1/CAND1/APC/PRNP/RASA4/PTPN1/IFI16/CST3/PLAUR/CST5/TAF7/RECK/PRKRIP1/ZNF675/HNRNPU/RNF34/TMLHE/LATS1/DUSP22/CDK5RAP3/CD300A/TMBIM6/PAPLN/APLP2/CCR2/RB1/RGS14/SPOCK2/PTPRC/NEIL1/TIMP4/PAK2/CDKN2D/PRDX3/BIRC6/PRKAG2/SLC8A1/GNAQ/THBS1/TERF1/SERPINB1/CDKN1C/CHORDC1/MICAL1/SOCS5/BIN1/ABL1/GNAI2/CAST/PAQR3/SERPINE2/CD44/LILRB4/EIF4A2/XIAP/GZMA/SNX6/LRCH1/CR1/CARD16/P2RY13/CARD8/GNAI3/NUP62/TIMP2/SLCO1B7/SPRED1/LATS2/PPP1R12A"
"GO:0002573","myeloid leukocyte differentiation",232,0.346933550709125,1.47200329152165,0.00195243091700322,0.0193206044997189,0.0145743681529445,5125,"tags=32%, list=16%, signal=27%","FOS/CEBPB/GAB2/NEDD9/TRIB1/BATF3/MAFB/STAT5A/CCL3/PAFAH1B1/GPR68/HCLS1/CASP8/TGFBR2/TLR4/FOSL2/ZFP36L1/PTPN2/PIK3R1/RBPJ/PSEN1/QKI/IREB2/LYN/TRAF6/NF1/KLF10/HLA-DRB1/L3MBTL3/CCR1/CD74/MYH9/LRRK1/GPR183/CTNNB1/IFI16/TLR2/F2RL1/ZNF675/JUNB/TCIRG1/INPP5D/CBFA2T3/PPARG/RB1/PIK3CD/GAB3/TOB2/RASSF2/FOXP1/AP3B1/CREB1/DHRS7B/LTBR/LILRB1/KIT/GPR137B/ACIN1/LILRB4/EVI2B/GATA3/RUNX1/TLR3/CAMK4/MAPK14/NOTCH2/CSF1R/SP3/SLC4A2/FES/PPP3CA/FBXW7/SNX10/PIAS3/MYD88"
"GO:0070672","response to interleukin-15",12,0.747589157636166,1.81610391817203,0.00196351124901752,0.019399113541976,0.0146335909213216,2068,"tags=50%, list=6%, signal=47%","STAT5A/PLCB1/JAK1/IL2RB/STAT3/STAT5B"
"GO:0035195","miRNA-mediated post-transcriptional gene silencing",55,0.493285244312049,1.69476003383418,0.00201531342433433,0.0198790516176339,0.014995628983089,5100,"tags=35%, list=16%, signal=29%","NEAT1/ZFP36/TNRC6C/CNOT1/RBM4/STAT3/CNOT8/TNRC6B/FMR1/PUM2/NCBP2/DDX6/PUM1/EIF4E2/TIAL1/BCDIN3D/MIRLET7BHG/CNOT7/EIF4ENIF1"
"GO:0031047","regulatory ncRNA-mediated gene silencing",122,0.403739493733829,1.58412573826805,0.00201897044449028,0.0198833111665855,0.0149988421452128,5228,"tags=31%, list=16%, signal=26%","NEAT1/ZFP36/SPEN/TNRC6C/ZC3H7A/DDX5/ADAR/CNOT1/HNRNPA2B1/CLP1/RBM4/STAT3/SNIP1/CNOT8/HNRNPU/TNRC6B/CNOT10/DDX17/FMR1/TSNAX/DICER1/PUM2/NCBP2/DDX6/MALAT1/HNRNPK/PUM1/ASZ1/EIF4E2/DNMT3A/TIAL1/PARN/BCDIN3D/MIRLET7BHG/CNOT7/EIF4ENIF1/HELZ/CNOT6L"
"GO:0045143","homologous chromosome segregation",51,-0.522634004002853,-1.76430726520979,0.00203850924065005,0.0200437152609371,0.0151198418957306,5184,"tags=47%, list=16%, signal=40%","TEX15/SYCE1/SYCE2/SYCE3/MSH4/SPDYA/MSH5/SYCE1L/SYCP1/PLK1/DMC1/PSMC3IP/PTTG3P/SPATA22/MND1/TRIP13/ESPL1/BAG6/CCNE1/CCNE2/PTTG2/PTTG1/ZWINT/C9orf78"
"GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation",33,0.567120292897104,1.75784556712818,0.00204476817967641,0.0200732417638616,0.0151421150147677,4454,"tags=42%, list=14%, signal=37%","MVP/ZFYVE28/PRKCZ/PTPN2/ZGPAT/PSEN1/SAMSN1/DUSP22/PARP14/PTPN6/SOCS5/SEMA4D/LILRB4/SNX6"
"GO:0006631","fatty acid metabolic process",368,-0.312296386363314,-1.38792736734677,0.0020575404216333,0.0201665130355633,0.015212473571711,3696,"tags=21%, list=12%, signal=19%","ACACA/ECHS1/CPT1C/HSD17B10/HSD17B4/CYP2B6/GSTM1/ACSF3/COMT/LYPLA2/ACSS1/SCD/HSD17B12/HPGDS/APOC1/DAGLB/ACSM3/OXSM/FADS2/ELOVL1/FADS1/CROT/GGT5/FABP5/PTGES2/ACADL/ALOX15/CBR1/ACSBG1/ETFB/ACADVL/MCEE/AACS/PTGES3/DECR2/PLA2G4C/MCAT/PCCB/ALKBH7/GCDH/ECI1/TECR/MGST3/ACADM/ELOVL6/SCP2/ECH1/HADH/AIG1/ACOT11/SNCA/PECR/GDF15/KAT2B/LEP/SLC45A3/SLC27A2/ALDH3A2/ELOVL3/TRIB3/ADIPOR2/ADIPOR1/PDK2/ACSM1/PCK2/ETFA/ACAT1/THEM5/CRAT/ALOX12/GPX1/PTGS1/ACOT7/ELOVL7/AUH/MGLL/ACSL6/GPX4/PRKAR2B"
"GO:0018209","peptidyl-serine modification",157,0.378701335470206,1.53224111243741,0.00208719560428606,0.020397006485846,0.0153863447568135,4329,"tags=32%, list=13%, signal=28%","PTGS2/PTEN/CDK5R1/LMTK2/PRKD2/PPM1F/ATM/RIPK2/PRKCZ/IKBKB/OSM/HIPK3/RICTOR/PAK1/RPS6KA3/TAF1/MKNK1/RAF1/TTBK2/SRPK2/PRKDC/HIPK2/FNIP2/TLK2/STK4/DYRK1A/ROCK1/MARK2/GALNT1/AXIN1/PRKX/PRKCE/LATS1/AKAP9/PDE4D/SMG1/MAP4K1/MAPKAPK3/RASSF2/IRGM/PAK2/PIKFYVE/MAPK13/TGFBR1/MAPK8/CAB39/NCK1/PAQR3/TBK1/CAMK2D"
"GO:0007015","actin filament organization",424,0.302583730492941,1.36036400053795,0.00208767414315796,0.020397006485846,0.0153863447568135,4797,"tags=25%, list=15%, signal=22%","CDC42EP2/PHACTR1/ARFIP1/SHROOM4/NEDD9/BIN3/S1PR1/MYO5A/SSH2/PREX1/F11R/RHOU/ELMO2/PTGER4/PPM1F/PXN/HCLS1/ARHGEF10L/TPM3/MYO1G/MYO1C/CORO7/EZR/HIP1/MARCKS/PIK3R1/GPR65/RICTOR/ARAP1/PAK1/MTSS1/RHOB/DNM2/CNN2/PPFIA1/BBS4/TRIM27/NCK2/ARF6/SWAP70/SYNPO/MARCKSL1/IQGAP1/FCHSD2/DIAPH1/PICK1/ERMN/ELMO1/ROCK1/LCP1/F2RL1/MYO1E/ARHGEF18/PRKCE/LATS1/GRB2/WDR1/CCDC88A/MYADM/MEGF9/SRF/CAP1/CUL3/PLEC/HCK/FLII/SSH3/PACSIN1/ARPC2/ACTR2/VASP/RHOG/PAK2/SH3KBP1/ARHGAP25/WIPF1/RAC1/FMN1/ARHGAP17/NCKAP1L/CLASP2/SH3D21/TGFBR1/EVL/AP1AR/LIMD2/ZEB2/MICAL1/BIN1/ABL1/NCK1/PLEK/CAPZA1/PTK2B/ZYX/ARHGEF2/CYFIP1/ARHGAP12/NF2/SSH1/GAS7/ABI1/MYO5B/CDC42EP3/GMFB/C9orf72/WHAMM/TWF1"
"GO:0045639","positive regulation of myeloid cell differentiation",97,0.418809399328884,1.58719155546017,0.00209654064981819,0.0204377293865218,0.0154170638032447,4942,"tags=34%, list=15%, signal=29%","FOS/HIF1A/NEDD9/TRIB1/HSPA1B/BRD1/GPR68/HCLS1/CASP8/ZFP36L1/HSPA1A/TRAF6/KLF10/HLA-DRB1/CCR1/CD74/PRKDC/STAT3/STAT5B/INPP5D/ARNT/RB1/CREB1/ACVR1B/NCKAP1L/ETS1/ACIN1/EVI2B/RUNX1/MAPK14/NOTCH2/FES/PPP3CA"
"GO:0046486","glycerolipid metabolic process",361,0.310598977442378,1.3775098200401,0.00209847245769154,0.0204377293865218,0.0154170638032447,5227,"tags=27%, list=16%, signal=23%","PLA2G7/MBOAT7/MTMR1/ABHD2/PTEN/PGS1/LPCAT3/GPCPD1/PAFAH1B1/ATM/GK5/ACSL3/PLCB1/MBOAT1/ACSL1/SYNJ1/PIK3R1/ABHD6/ABHD3/SERINC1/MTMR11/SORL1/PCYT1A/MTMR3/AGPAT4/NAAA/PIK3R5/LPCAT1/PLIN5/PIK3C3/MTMR9/GK/PITPNM1/IPMK/DGKD/BECN1/CHKB/INPP4A/DGAT2/DGKQ/SERINC5/INPP5E/PANK2/BMX/PGAP3/IMPA2/PLCH2/LPIN1/INPP5D/PIGG/SEL1L/PIGA/SMG1/PIGX/PLSCR1/DGAT1/MTMR6/PIK3CD/PI4KA/CLN3/KAT5/PIKFYVE/TMEM150A/PLCD1/DHRS7B/INPP5A/SH3YL1/DDHD2/MTMR10/PNPLA4/GDPD3/MPPE1/NR1H4/ITPKC/PISD/PGAP2/ENPP2/PIK3C2A/SACM1L/HADHA/PIGB/PLEK/IMPA1/PIGH/MOGAT1/CEPT1/PLD2/APOBR/LIPA/PLCB2/PLCG2/FBXW7/ACP6/PIGZ/SLC44A2/SLC27A1/TNFAIP8L3/LPGAT1/PGP"
"GO:0035771","interleukin-4-mediated signaling pathway",12,0.744351228539617,1.80823807948384,0.00210761826186224,0.0204687236607236,0.0154404441256801,3083,"tags=67%, list=10%, signal=60%","STAT5A/PTPN2/JAK1/STAT6/CD300LF/IL4R/PTPRC/PARP14"
