"gene","t_statistic"
"SNORD22",10.9627832711767
"ZNF248",10.9600458574084
"LOC644285",10.9293761720776
"SLC35A2",10.9285061992087
"IGF2R",10.9189454564156
"PBXIP1",10.9138683483692
"ALG1L2",10.9074392778136
"PPP1R15A",10.9008560341643
"HNRNPH3",10.8885961363276
"C2orf29",10.8771769326438
"LOC100130357",10.8743657936272
"ISY1-RAB43",10.8601614663782
"LINC00173",10.847425363229
"DDX3X",10.8415610001636
"KBTBD2",10.8415429631981
"ELOVL5",10.8385516387676
"RPS6KA5",10.8345711688857
"LOC646329",10.8334695467507
"NFAT5",10.8311030149719
"MPZL3",10.8278075983329
"MED15",10.8246376500073
"PREX1",10.8240598832297
"PRKCZ",10.8049873751781
"MAP7D1",10.7741556675375
"GBP6",10.7683207242131
"BAZ2A",10.7611388903734
"MPZL1",10.7480486753979
"XLOC_008895",10.7377348854675
"AKNA",10.7358262283144
"XLOC_000918",10.6977475472798
"XLOC_013763",10.6899714990547
"ZMYM2",10.687899701135
"CTC1",10.6460629906889
"RELL1",10.6420380012465
"SH2B2",10.6365680476891
"CHD4",10.6348708167495
"SNORD46",10.6192412488639
"ABCG1",10.6146620211454
"LOC100507015",10.6040938209658
"CSNK1D",10.600390678009
"OGFRL1",10.5987652698749
"PACSIN2",10.5981992281928
"SSH2",10.5880947057941
"TRAK1",10.5867002532277
"SPEN",10.5830387750615
"XLOC_006721",10.579078972358
"NFIL3",10.5787307204903
"XLOC_001496",10.5681025720803
"PDCD4",10.5284374178437
"MED26",10.5169479550133
"USP4",10.5092974273152
"DBIL5P2",10.5000512268825
"LOC100128697",10.4946682701085
"SGPL1",10.4938394256127
"RELA",10.4918065603513
"CTDSP2",10.4844480426706
"LOC100507769",10.4726728001581
"CYTH1",10.4483553263013
"CREM",10.4451861028913
"H3F3B",10.4250602135515
"IDS",10.4159978809089
"TMX4",10.4090249070957
"LOC283070",10.4026661498626
"DOCK5",10.3858417772881
"LOC100134868",10.3782444139426
"STAT5A",10.3685537867539
"PPP4R1",10.3109929931712
"MSTO2P",10.3074693127536
"MCL1",10.2828872613728
"TRAF3IP2-AS1",10.2714050563575
"JMJD1C",10.2651515527643
"PLEKHG3",10.2648802185324
"LOC100506328",10.2580289539424
"HSH2D",10.2540416542824
"HRASLS5",10.2517184120856
"LMTK2",10.2499671742973
"SP110",10.2453130638723
"XLOC_006416",10.2452383442922
"SNORA8",10.2312080659059
"MGC10814",10.2151087753747
"BANP",10.2127866752507
"RALGAPB",10.1990924291999
"ZSWIM4",10.1981184905934
"ERVFRD-2",10.1972995084725
"PPIF",10.1961633912424
"ZNF224",10.1959617196
"HNRNPH2",10.1823371141825
"LOC100505783",10.1670841088792
"SERTAD2",10.1531276737157
"TMEM8B",10.134695274494
"ADAR",10.1327186518038
"ZZEF1",10.1249749025607
"RFX1",10.1164486281489
"RBM5",10.115139864015
"CDK5R1",10.1046670393848
"XLOC_006775",10.0995249044094
"PHF17",10.0938357570629
"CTNS",10.088138955857
"TNFAIP8L1",10.0854024669391
"PRO0628",10.0818779041189
"KLF17",10.0769123514528
"RPRD1A",10.0730465458888
"XLOC_011682",10.071846843303
"BET3L",10.0626499887659
"ATHL1",10.0613424425839
"CNNM4",10.0609400978993
"METRNL",10.0600614236562
"XLOC_005929",10.0594852179076
"KIAA0355",10.0472790811551
"AMZ1",10.0462859928593
"KAT6A",10.0217889792964
"TNFSF8",10.007421963112
"XLOC_l2_006648",10.0074131625336
"BOD1L",9.99703409069033
"ZNF763",9.98536177825876
"XLOC_l2_014777",9.97440805853753
"LOC100233209",9.95216207565378
"ANKRD45",9.94848911716468
"XLOC_l2_015760",9.92596488569454
"RAB11FIP1",9.92418984167461
"TAGAP",9.92222877763467
"HIST2H2BF",9.91978604771114
"PRKDC",9.91475712122741
"HLA-DPB2",9.9104326909899
"XLOC_002049",9.897528485997
"XLOC_008047",9.88532839956324
"ZNF98",9.87589050518039
"ZC3H7A",9.86267408481642
"ZNF276",9.86020086548844
"TLR6",9.85302609593819
"CCL4",9.84174324747974
"CYHR1",9.8398722371461
"SGSM2",9.8375885124846
"GPR162",9.81954007318412
"ZNF713",9.80860486035712
"SIN3A",9.80666990086803
"LOC100128366",9.79862059221207
"ARRDC3",9.79403670418965
"XLOC_007370",9.78622324638368
"XLOC_005544",9.78017751848482
"TGM3",9.77630132052228
"ZBTB20-AS1",9.77467197372522
"REM2",9.77247139450963
"LOC100652757",9.75722835339529
"PPP1R14B",9.7378275539219
"CHRNA10",9.72697680643967
"RICTOR",9.71669477961648
"CHD8",9.71639900140981
"CNTNAP3B",9.71374366395704
"LOC142937",9.70774280229625
"GCLM",9.70636737376698
"NIPBL",9.70062394422963
"RLIM",9.69528974897399
"CHD3",9.68195922892124
"XLOC_002563",9.6746315879997
"GNE",9.66679935489101
"SNORD12C",9.66373868490164
"WBP11",9.66235428798814
"LOC400043",9.66195398750586
"IVNS1ABP",9.66141829574173
"FAM58A",9.66009819046984
"ZBED1",9.65945413930133
"LOC100130453",9.65916121646925
"KAT8",9.65460844107747
"FAT3",9.65279020506676
"C7orf29",9.64462102689474
"CYTIP",9.64251100325646
"ZNF281",9.64112469215632
"RASSF5",9.62111172435605
"KLF6",9.60684155193719
"MYO9B",9.60605449653603
"RAF1",9.60231901738016
"CCR6",9.59544963909872
"BRD1",9.59313560795558
"LOC284014",9.58663409522174
"PTEN",9.56298478194507
"LOC729603",9.55755495205075
"JOSD1",9.55352788901224
"PPCDC",9.5499920805062
"SH3BP5",9.54749152593721
"NDST1",9.54512607643971
"CD97",9.54139556558613
"SEC16A",9.53883239119238
"CCDC130",9.52395264510919
"EIF1AD",9.52385175746168
"C14orf159",9.51940793413478
"SNORA63",9.51179072697463
"PCNX",9.50926313462034
"XLOC_l2_011043",9.50287601070885
"NOTCH1",9.48944714037261
"ILDR1",9.47725613856915
"PRRC2C",9.47604240767154
"RGPD5",9.46931341819874
"AKAP17A",9.46863171194928
"LOC145474",9.4635668727277
"ZNF107",9.44509619625508
"BMP8B",9.44197328264448
"SPATA13",9.4404087322398
"GABARAPL1",9.4400798227704
"SCAF8",9.43568462073599
"SNRK",9.41774175963771
"MLLT6",9.4171825124796
"HERPUD1",9.4037433385829
"AP1G1",9.40085936364978
"CBX6",9.399419837081
"BRD8",9.39770679572932
"TBCC",9.39710525532416
"SIAH1",9.39124390248742
"HPS5",9.37562993140939
"XLOC_l2_013031",9.36639420996297
"BCLAF1",9.3529559906129
"SH2D2A",9.34404179191229
"SNORD8",9.33036984900336
"CEP350",9.32965728930728
"AUTS2",9.32346718433082
"CORO7",9.31605251183206
"ZNF625",9.30636790707386
"PRKCH",9.30432387600628
"HGSNAT",9.29918773243848
"PPM1F",9.27757343272868
"ZNF266",9.2763853919628
"ADAT2",9.2754722916316
"SNORD71",9.26875908383149
"RAPGEF1",9.23374173986241
"LOC731932",9.22044366230045
"MARCKSL1",9.214208707325
"ERCC5",9.21089027599869
"IER2",9.20112250766951
"MME",9.18800788442413
"CNDP2",9.18779703189324
"LDHAL6A",9.18586608161676
"KHNYN",9.17687639199796
"KPNB1",9.17369209342378
"CD86",9.17055507615149
"PIM2",9.17034702076474
"GOLGB1",9.16084530668857
"ARID3B",9.1590374532066
"LOC441268",9.15637041290371
"COL9A2",9.1527597982727
"CPD",9.14443316103809
"RAB5A",9.14308756909477
"CRYBB2P1",9.14108951347776
"LITAF",9.13705697014297
"FLJ31662",9.13454622647966
"RAPGEF2",9.12853035791165
"SNORD45A",9.1243924602487
"FAM45A",9.12301072429193
"KIAA1161",9.12104615812202
"RAD21",9.10930912166127
"RABL2B",9.10261842995141
"SNORD65",9.09602106287912
"ZBP1",9.0959483972903
"ANKRD11",9.08934718163201
"C3orf54",9.08731932596272
"IFRD1",9.07231146389306
"TNFAIP2",9.0697596850269
"LOC100128563",9.06802529478349
"SULT1A2",9.06410381513734
"NUMB",9.06038115958578
"LOC100128126",9.05625050890255
"LOC255177",9.05047305741144
"CHD7",9.05008727029515
"LOC100130442",9.04774969360762
"LOC100128333",9.04748888269986
"CDK11B",9.04222235538706
"TMEM43",9.03872663778966
"GPCPD1",9.0355634650123
"XLOC_005244",9.02944380111542
"XLOC_001417",9.02921812907623
"RNASE6",9.02722011855449
"EZR",9.02579564563993
"MRPS16",9.01923011882614
"XLOC_011429",9.01816765474011
"SLC25A14",9.01762762693046
"RNF149",9.01544139637575
"SGMS1",9.01404438866498
"GSG1",9.00457209553074
"FCGRT",9.00072088272526
"LOC100505854",8.9970465211021
"PRR24",8.99095153328878
"CIR1",8.98760994933588
"SNORA45",8.98736290453479
"CELF6",8.98311494721257
"XLOC_013900",8.98307214625499
"LOC100506312",8.98222534633442
"ZCCHC6",8.97455928656235
"PLCB1",8.97296257551511
"FPR3",8.95281533936056
"HMOX1",8.94853548191132
"DHX8",8.9453064603111
"RABEPK",8.93623326043565
"XLOC_013531",8.93250892237453
"TINF2",8.93167426913684
"PURB",8.92873700047493
"CCDC19",8.92325487308661
"MBD6",8.92130430367589
"MAP2K4",8.9212988317986
"POU2F1",8.91892245150219
"FAM157A",8.91795036389845
"TRIM38",8.91439093497383
"NUAK2",8.9135593504296
"LOC100133131",8.9117853126738
"SOLH",8.90670269787141
"WWP2",8.90306177233373
"XLOC_l2_015964",8.90284423692237
"LEMD2",8.90175441207955
"FLJ42200",8.90120638499809
"GPR56",8.89806982037629
"ARFGAP3",8.89626450136297
"CDK19",8.89039686567117
"KIAA0415",8.8815149085799
"TOPORS",8.87733478842387
"XLOC_007800",8.86849847312998
"XLOC_003364",8.86294020046425
"XLOC_005737",8.85593986466673
"NINJ1",8.85561164954462
"ARSG",8.84851256849425
"TRANK1",8.846613833396
"ZFP36",8.84321882264489
"ZNF160",8.82745325602986
"MAP2K1",8.82520144950427
"KCNT1",8.82061452603156
"MRVI1",8.81988318168112
"ZCWPW1",8.80493013168824
"LSM14A",8.80367146632181
"PRDM4",8.80200117051252
"PRF1",8.80160672954761
"XLOC_011081",8.80079614539089
"ZNF709",8.79846395597326
"APOL2",8.79700350287608
"KDM5B",8.79643378883421
"SRSF5",8.78917617025291
"C1orf183",8.78828178228991
"C8orf80",8.78354983081977
"ANP32A-IT1",8.75789347089948
"CPSF7",8.75432968318515
"R3HDM2",8.74533176884746
"LOC100131043",8.74087777134067
"RASSF6",8.73859894118517
"LOC100506775",8.73641722426596
"WDR45L",8.73618877794781
"SGK1",8.71706151137446
"LOC143286",8.70526995254598
"SYNE2",8.70167412654252
"DNAJB5",8.69902559616886
"C9orf156",8.69790888800369
"RGL2",8.69137028768587
"CHST11",8.69098711894159
"PRDM1",8.68965056809878
"NUFIP2",8.68938246073304
"CASP4",8.68874511853134
"BTNL8",8.68803454160036
"TPPP",8.68571691766234
"ZNF586",8.68490803351771
"SLC19A3",8.6746928341945
"ZCCHC9",8.67432970334735
"LOC646938",8.66852854313517
"ECE1",8.66838929990404
"LOC100132247",8.66813241725696
"PHF3",8.65728177591795
"ARHGEF10L",8.63316383796715
"ZBTB4",8.62736403764164
"LOC400958",8.61549657037805
"XLOC_001595",8.61388441700817
"ARAP3",8.60801429572314
"PHF12",8.60602387638165
"MX2",8.60506662350434
"MAK",8.60446973003774
"ZNF273",8.60381601245601
"SNORD12",8.60247894120409
"UGGT1",8.60065408787621
"PTGER4",8.59200739163346
"DGCR2",8.58167532883666
"DDX42",8.57189582650539
"PXN",8.56825924473012
"C5orf56",8.56423531664431
"CCDC9",8.55274928133403
"XLOC_002543",8.54370944900204
"XLOC_005678",8.5391999568294
"ACBD7",8.53673048172243
"PGS1",8.5319217923041
"ATP6AP2",8.52807290404092
"XLOC_001699",8.52314181999067
"TAP2",8.52039702534607
"HLA-DPB1",8.51527637920168
"XLOC_008679",8.5142908252492
"FGFBP2",8.51143258073459
"FLJ38717",8.50653500813189
"CMKLR1",8.503976667516
"FLJ43663",8.50248815574237
"RBM39",8.49198457654643
"IFIT3",8.48608725622724
"TMCC3",8.48380246733266
"KIAA1875",8.48182335124638
"KRTAP10-1",8.48057592667451
"XLOC_009382",8.47725977761996
"DOCK2",8.46304261543883
"GDI1",8.46303152851054
"WDR91",8.46282352250155
"APOBEC3B",8.45813152839492
"HLX",8.44628077642949
"IL1B",8.44159810271928
"ABCA9",8.43753908672358
"XLOC_012515",8.43607512058953
"GPR107",8.42756231392019
"PPP1R12C",8.42202213781055
"DDX5",8.4167910248214
"LOC283038",8.41541545453195
"ARAP2",8.40849882084098
"SCYL1",8.4057298504552
"MGEA5",8.40538305279191
"XLOC_l2_004595",8.39496797020082
"NRBF2",8.39433356673744
"PHF8",8.39229384120395
"TMEM127",8.384336369088
"SNORA76",8.38092431927271
"LOC729732",8.37077409349145
"LINC00340",8.3645591170061
"ODF3B",8.3534235582086
"MESDC1",8.35008433122561
"ZNF526",8.34910886325964
"SLC43A2",8.3418589507463
"FGD4",8.34160729606852
"PPP1R2",8.33887645898328
"SNORA2A",8.33315363629323
"DENND5A",8.32933694102245
"CTBP2",8.32929106439428
"LOC100653017",8.32433224105908
"ITPKB-IT1",8.31944466688532
"CRTC3",8.3106925790927
"ATP10B",8.30297630321088
"EPHB1",8.30268222131411
"CG030",8.30049476195761
"HCAR3",8.298413266402
"TGFBI",8.28713590762503
"MAN2A2",8.27820516715871
"CASP8",8.27798410218953
"ITPRIP",8.275116146857
"PPIAL4G",8.2697461263578
"DHX34",8.26840742724483
"GIMAP4",8.2640350962039
"EXOC7",8.25897235697447
"ZCCHC11",8.25528945247172
"LOC100506047",8.25214462203426
"KRT23",8.25208658520304
"SLC37A2",8.25137733716675
"KDM5C",8.25133679955021
"KIAA0087",8.25108243884747
"MVP",8.25013952538274
"RIPK2",8.24314238165551
"HS6ST1",8.23587334392515
"LOC286437",8.23560962259198
"LMBRD1",8.23062222532455
"SMARCC1",8.22955725394592
"C15orf37",8.22060223803613
"XLOC_l2_005826",8.21854477604315
"SNORA19",8.20708342048049
"XPC",8.20596323839086
"ZNF652",8.2025859248561
"NCOA6",8.19834968514666
"LOC100134237",8.19114651480846
"IFIT2",8.19089229744193
"LOC100507062",8.1896473050762
"MED23",8.18869326619305
"DNTTIP1",8.18608411388758
"MCART1",8.18139158013859
"NHS",8.17492272841966
"MYO1C",8.15883497825809
"XLOC_003560",8.14708253939428
"PPP2R2D",8.14702557330409
"XLOC_008461",8.14061056665054
"RFTN1",8.1397833492213
"KIR3DL1",8.13866858773073
"XLOC_008117",8.1371142700563
"XLOC_l2_012791",8.13026048958222
"RNF122",8.12231495898011
"GNAL",8.11954195824353
"XLOC_l2_000001",8.11832781251307
"PLIN5",8.1182099588182
"RASA2",8.11052621999243
"KIAA1683",8.1059947133493
"SPON2",8.10222299523986
"PACS1",8.09985656159294
"PAFAH1B1",8.0951575417105
"SLFN5",8.09171685825835
"TMEM201",8.09137834420184
"CPPED1",8.08312249090967
"XLOC_003883",8.07171756651605
"TNRC6C",8.06628464199115
"CRK",8.06411236551311
"HOTAIRM1",8.06228712043786
"JAK1",8.0606490265496
"TMEM66",8.05844445255067
"RBM10",8.05688500410216
"C9orf153",8.05615936919225
"INADL",8.05572260372575
"XLOC_000659",8.05542240203935
"S1PR5",8.04626583089788
"PDPK1",8.04482552784603
"ZBTB37",8.03569371586895
"SNORD32A",8.0356837362929
"DKFZp686O1327",8.03510549764377
"DBNL",8.03091110922188
"MAST3",8.03046173228161
"RNF141",8.02951881571458
"XPO6",8.02426425478598
"TBL1X",8.02276638365886
"FRMD4B",8.02249396526877
"XLOC_l2_002761",8.01943997442187
"LOC284379",8.01846628156986
"PARP16",8.01373680770492
"LMBR1L",8.01271911965084
"ISG20",8.00872223189767
"FYN",8.0066783606209
"SLC39A13",8.00435917003823
"ZFP36L1",8.00311812744374
"PHF20",8.00274447226563
"MEX3C",7.99855934110869
"SH2D1B",7.99762425781816
"MYO5A",7.99550283494481
"MAPK7",7.99023720661995
"CCL3",7.98157610884422
"KLC1",7.97917470497295
"FAM157B",7.9770569877883
"MED30",7.97194602956872
"SBF1",7.96843445157997
"CD69",7.96798066072456
"SNORD27",7.96539977769323
"NISCH",7.96261345626828
"TNFAIP3",7.96038936725452
"XLOC_011329",7.95407852878285
"HYAL4",7.95062233618932
"WIPF2",7.94275648963388
"SERPINB9",7.94016192000674
"CIRBP",7.93431216474207
"DAZAP2",7.92806772264774
"ZC3H4",7.92638331198619
"LOC100132909",7.92636203688448
"MLLT4",7.92164526969528
"LOC283588",7.92132614759318
"LOC100506714",7.91949026826263
"FLJ11292",7.91743325502467
"TPCN2",7.91369934792284
"SNORD90",7.91293199359403
"XLOC_001628",7.91278975841264
"CRNKL1",7.89115862216523
"RFC2",7.88952105209475
"IKBKB",7.88386699486698
"EPB41L3",7.88133696344383
"CPT1B",7.87574633579788
"C8orf60",7.87274910825211
"RALGAPA1",7.86940739870016
"DNMBP",7.86884886917333
"LEPROTL1",7.8647147586094
"SNORA30",7.86130142196388
"SRBD1",7.85844604827
"LOC158435",7.85823776226228
"GMPR2",7.85239759548364
"DNAJB1",7.8522952070604
"RHOB",7.85101360269806
"ARPC4-TTLL3",7.84615185342021
"PCSK5",7.84199299930807
"ZGPAT",7.836012049227
"XLOC_008559",7.83240485468929
"SNORD110",7.83021358532087
"CHD1",7.82628160588923
"RNF112",7.81866391214116
"SNORA20",7.81348488123937
"XLOC_009459",7.80868077354524
"ZFYVE28",7.80824950377877
"JARID2",7.8037339686921
"C10orf46",7.80372183969543
"MARCKS",7.80185805788025
"ANKHD1",7.79914490250745
"ERV3-1",7.79836319670422
"LOC100506860",7.79225557469469
"SNORD89",7.79209662933428
"C17orf56",7.78678414329641
"TNFRSF10B",7.78591262885222
"SNORA70C",7.78495980393754
"GK3P",7.78020264943148
"SETDB1",7.76844485134421
"XLOC_001011",7.76747790742844
"SECTM1",7.75736757840758
"ZNF707",7.75646164221203
"PLK3",7.7553659338956
"MDH1B",7.75396388243807
"GZMB",7.75391778073962
"RALGDS",7.75368346643975
"GLTPD1",7.75307560246916
"XLOC_009911",7.73560055201134
"CASP5",7.73328978616524
"IRF1",7.73147058504354
"LOC494150",7.72869855057606
"STX4",7.725581399084
"CRTC2",7.71856268936717
"SP140",7.71665774861916
"LAMA5",7.71620152067377
"LOC100506514",7.71484741131762
"PAN3",7.71405164144787
"XLOC_l2_007025",7.7139905703158
"GPR68",7.71316614746287
"ZNFX1-AS1",7.70889453858918
"OCR1",7.70532537621686
"TLR4",7.70404234769509
"ZIK1",7.70403716339915
"BBC3",7.70350572295241
"LOC283270",7.70166393489335
"CCNJL",7.69609226394915
"FPR2",7.6929988038996
"AADACL3",7.69059078431523
"MORF4L2",7.68985866557057
"CHI3L2",7.68792442772514
"PGM5P2",7.68408354278928
"ITM2B",7.68178840059606
"ZNF658",7.67500688489359
"ZNF667",7.67056350098771
"FLJ13773",7.67043942546507
"LOC100130539",7.665853654398
"FAM193B",7.66277924448868
"PTPRN2",7.662499209048
"AGAP2",7.66244654600064
"ZNF324",7.66070324578364
"LOC100130175",7.65016079032078
"SNORA37",7.64656587243202
"KYNU",7.6430692253544
"CABLES2",7.63557355334767
"LIPN",7.63192822202904
"HLA-DRB4",7.63108704610865
"KLHL21",7.62181625440129
"MRPS6",7.61626297358404
"NADK",7.6161189160203
"TCTN1",7.6152166525228
"C17orf107",7.61361807189422
"NDE1",7.61312981188926
"BAG5",7.60991309567443
"EXTL3",7.6077360738449
"RBM3",7.60772855671612
"SNORD12B",7.60704706252224
"ZNF350",7.6057940083461
"HSCB",7.60272871174515
"CCDC149",7.5952836499402
"RPS16P5",7.59187682528531
"SNX1",7.58772804919293
"LOC100507503",7.58569133907727
"KALRN",7.57640432483006
"KRT72",7.57143826291554
"MAP3K14",7.56850958233985
"ARID3A",7.56168673691846
"MADCAM1",7.5610621135211
"MPHOSPH8",7.55636212645362
"SNORD66",7.5537275001078
"KLRC4",7.55331652717414
"SORL1",7.55309033854911
"FLJ45671",7.55272592407509
"VPS18",7.55240521047673
"RUNX3",7.55075221898495
"TGFBR2",7.54829287879801
"AFF4",7.54724354113481
"CIC",7.54538457136167
"MGC13053",7.54371504979032
"EIF2C3",7.54300672654193
"LOC100287415",7.53625073716417
"FLJ35424",7.5354968509541
"XLOC_007621",7.53340447335566
"ZNF18",7.53217013511884
"SNORA54",7.51146574952593
"SRRM1",7.51009968424681
"TANC2",7.5098382025832
"ZNF776",7.50623588952643
"SNORA17",7.49755601729963
"FOSL2",7.49675879447506
"NPSA",7.48350725807698
"GBP5",7.48180046823546
"HCG26",7.48157587120551
"SNORA81",7.47514100044433
"XLOC_013643",7.47475036349924
"GAK",7.47151801055878
"PLAUR",7.46983547266767
"MRFAP1L1",7.46492779261541
"SLC15A3",7.46210008460346
"DUSP2",7.45284759854629
"POLM",7.45087382888013
"LRRC47",7.45026154325506
"SNORD16",7.44930045033358
"AREG",7.44724730846156
"LOC643733",7.44069390671525
"CSF2RB",7.43929520579839
"TP53BP1",7.43586709187088
"KIAA1654",7.42662715111096
"TAF4",7.42482868825809
"CCDC153",7.42432554648512
"LOC202025",7.42429103116613
"LOC100506190",7.42302452599809
"SKIV2L",7.41829379003747
"SNORA70E",7.4148861861922
"ZNF217",7.41364139285046
"LOC100506229",7.41311104721393
"SCARNA7",7.40986618030489
"SNORD15A",7.40848020893624
"ARID4B",7.40843245323757
"SCARNA8",7.40816108717638
"SNORA70",7.40650149167977
"EEPD1",7.40134516831601
"LOC100506115",7.40057103914989
"RBM25",7.39995670643696
"CDH26",7.39218254236971
"FCHO1",7.38832869457146
"SNRNP200",7.38717774292642
"SCAP",7.38657088434321
"LOC100505930",7.38469249593538
"ABCA5",7.37581040627781
"C9orf80",7.37225952062612
"ATG16L2",7.37068299495834
"KLF13",7.36625705441701
"LOC100505994",7.36571731004649
"TMEM120A",7.36469444747851
"CRIPAK",7.36332587670745
"ZMYND15",7.36151526896766
"DOCK4",7.35976813233511
"LANCL3",7.35923165965179
"TOB1",7.35820468721427
"RAB3D",7.35658874674428
"SCARNA9",7.35325235041263
"FNBP1",7.33761265270887
"SLC4A5",7.33026435103461
"FAM133B",7.3219018080402
"AMY1C",7.32178297884467
"MAEA",7.32056905525144
"PHF13",7.31941227272934
"BTN2A1",7.31803104156679
"ENTPD4",7.31682103641697
"PAK1",7.31234842195671
"ARHGAP1",7.31129485722213
"ZNF844",7.30999941259593
"XLOC_000721",7.30995771102826
"SLC9A3R1",7.30992195608778
"SNORD67",7.30336882328589
"HIRA",7.30284860996418
"PLXDC2",7.3003053724366
"STK17A",7.29440740714265
"FOXO1",7.29386083591904
"TTF1",7.29224152524595
"ABR",7.28432774191089
"XRCC3",7.28407416642668
"LOC643802",7.27968156816199
"BECN1",7.27773160086962
"NSFL1C",7.27676435351555
"RAD23B",7.2755624367225
"XLOC_009474",7.27177316439773
"BBS4",7.27167726095143
"HMOX2",7.26350107584107
"SCARNA3",7.2615511646244
"EPHB4",7.25797680184514
"SUZ12P",7.25783914226686
"TET2",7.2471434295672
"LOC100505815",7.2446480600692
"GK",7.24365248982035
"AKAP13",7.23819313504849
"HLA-F",7.22982269302828
"XLOC_l2_013383",7.22655651668407
"PPP1R35",7.22478530362289
"GAA",7.22163275146253
"SF1",7.22088184053552
"FAM120A",7.219473332378
"NR4A2",7.2193903933658
"C15orf29",7.21631142289778
"HLA-DPA1",7.21094594975006
"SMCHD1",7.20938878689407
"RAB1A",7.20278844952553
"HEY1",7.19883448363436
"NBR1",7.19852897983525
"SETX",7.19435926113572
"SNORA64",7.19405606958131
"CECR6",7.19118337271112
"PHF2",7.19067020514362
"MRP63",7.18818517630966
"C10orf105",7.18517204033798
"XLOC_000495",7.18277796174268
"XLOC_001448",7.18177121761826
"TMEM164",7.17368814240033
"UPF1",7.17307232762293
"ZMYM5",7.17269727449633
"XLOC_l2_001853",7.16725733498513
"ZDHHC18",7.16559619767684
"METTL21D",7.15261847243194
"XLOC_012572",7.14990530339515
"TPM3",7.14851684641069
"STX3",7.14112999422574
"ZNF426",7.14090408497864
"IST1",7.14051194424206
"SNORD96A",7.13537237321615
"XLOC_008436",7.13383384255498
"SIN3B",7.13278332287359
"PPP6R1",7.13147123547352
"PIK3R5",7.1308913677329
"SLC25A44",7.13046453783351
"LOC100652951",7.12860566830257
"XLOC_l2_015033",7.12829877281275
"ATM",7.12501912838866
"RPL36A-HNRNPH2",7.12248420993262
"ZC3H18",7.12055326758742
"L2HGDH",7.11967025666269
"KIR2DS2",7.11557172722241
"UBXN7",7.11243895780729
"GK5",7.1099036259212
"LOC284757",7.10972078830321
"ZNF441",7.1054180984361
"MLLT1",7.10476384182961
"CASC2",7.09573289034332
"LOC284581",7.0946330775092
"CYTH3",7.09098932354504
"ACSL3",7.08934105341191
"RNF19B",7.08401073020057
"SLU7",7.0704481100318
"LPCAT1",7.06278284200791
"ZNF673",7.06167970881775
"EZH1",7.06131354355108
"U2AF1",7.06060121455223
"PSMB9",7.05585769179464
"LOC100129363",7.05072589827262
"HNRNPU",7.04681856848927
"PATL2",7.04062668931758
"TM2D3",7.03910722762947
"LPPR2",7.03830776900825
"FAM118A",7.03196598551791
"O3FAR1",7.03161091326681
"RBM14-RBM4",7.03047452478456
"HAVCR2",7.02644211699865
"XLOC_007801",7.02304416340585
"SNORA16A",7.01634796993134
"SPRR2C",7.00515507093487
"SNORD83A",6.99956439128497
"LOC100507663",6.9978874248895
"XLOC_004924",6.99584553880236
"HLA-DRB5",6.98924670027031
"HSPA1B",6.98841458400132
"FCHO2",6.98654940570834
"SNORA9",6.98420958492389
"KIAA0556",6.98374895878933
"MDM4",6.9831896068822
"KLRF1",6.98271715095912
"FBP1",6.97536381372676
"HCLS1",6.97309009835363
"PSEN1",6.96936508380271
"TADA2B",6.96544636134892
"TMEM88",6.96445220016693
"ZFAT",6.96088935407976
"DENND3",6.95752992439665
"ZSCAN2",6.95364758517204
"ELMO1",6.9534585005377
"LOC100507153",6.95064228184099
"SNORA53",6.949424776505
"MTMR1",6.94683982888536
"ARAP1",6.94645651818554
"DIAPH1",6.94620947059707
"CDKN1B",6.93890401332865
"DHX16",6.92489397488956
"IFI16",6.92421826633769
"ZHX2",6.92404755490424
"TBL1Y",6.92366269422518
"NKTR",6.9203966569633
"SNORD10",6.91672206578448
"KIF13A",6.91206492346084
"SNORA16B",6.90866244685076
"METTL20",6.90457053994674
"MBP",6.90388340650591
"TAF1",6.90332804510205
"TTC28",6.90039374151611
"LINC00174",6.89738360117446
"SLC9A4",6.89724323333789
"CNNM3",6.89702558840691
"TMEM71",6.89700497415268
"COG1",6.89439879166184
"LENG9",6.89196646283698
"SNHG3",6.89018698397035
"NAMPT",6.89005398916444
"TMEM175",6.88987695974492
"CACNA2D3",6.88810877474417
"SUPT6H",6.88567398642945
"MKLN1",6.88140142561999
"REL",6.88130559648294
"XLOC_000476",6.87511736266349
"EXOC8",6.87489699876124
"C20orf111",6.87033797592719
"XLOC_014110",6.86928375715253
"PRPF3",6.86799374123165
"KIAA0753",6.8675824270641
"LOC100652741",6.86604447636883
"LOC399715",6.862923441952
"CENPC1",6.86231066539882
"PMFBP1",6.86060092944026
"MYBL1",6.8590001932214
"LOC100132344",6.85780661002742
"EFHC2",6.85482823953424
"ZNF799",6.85458991316743
"GCC2",6.85301290369764
"GON4L",6.85300074347539
"CBS",6.8510455166508
"SNORA70B",6.84567553371666
"SFSWAP",6.83806791715014
"MAP4K4",6.83778608269599
"XLOC_l2_002502",6.8370174282382
"XLOC_010607",6.8315113697673
"LOC729737",6.82916101216484
"CCDC158",6.82791728312198
"ZNF136",6.82592475557488
"RAB43",6.82239702397402
"TLR1",6.82032837050475
"XLOC_009016",6.81983877510164
"ALDH9A1",6.81766329693074
"FAM190B",6.81729746474367
"MEF2C",6.81670833288417
"CD163",6.8155441258818
